long,lat
-122.3594736,37.61218532
-122.3596728,37.61226919
-122.3599854,37.61240077
-122.3603203,37.61254166
-122.3607172,37.61270857
-122.361176,37.61290133
-122.3617962,37.61316176
-122.3623788,37.61340614
-122.3630333,37.61368045
-122.3638658,37.61402895
-122.3646417,37.61435333
-122.3654742,37.61470085
-122.3663621,37.61507099
-122.3673046,37.61546318
-122.3684717,37.61594785
-122.369544,37.61639205
-122.3706454,37.61684717
-122.3717966,37.61732142
-122.3730138,37.61782101
-122.3744874,37.61841909
-122.3758016,37.61841909
-122.3758016,37.6189478
-122.3771646,37.6189478
-122.3771646,37.61949824
-122.3785501,37.62006052
-122.3799602,37.62063564
-122.3813072,37.62118783
-122.3830616,37.62118783
-122.3830616,37.62191118
-122.3844884,37.6225031
-122.3861697,37.62320464
-122.3875643,37.62378997
-122.388979,37.62438683
-122.3903836,37.62498243
-122.3917776,37.62557652
-122.3933913,37.62626753
-122.3947666,37.62686109
-122.3958316,37.62732935
-122.3975134,37.62807538
-122.3991117,37.62878641
-122.400485,37.62939599
-122.4018632,37.63000382
-122.4032568,37.63061206
-122.4046385,37.63120636
-122.4062927,37.63190333
-122.4076953,37.63247977
-122.4091189,37.63304959
-122.4108049,37.63370289
-122.4122449,37.63424123
-122.4137078,37.63476873
-122.4151836,37.63528056
-122.4166825,37.63577926
-122.4184351,37.63633519
-122.4199296,37.6367861
-122.4217339,37.63730249
-122.4232748,37.63771956
-122.424805,37.63811237
-122.4263889,37.63849706
-122.428213,37.63891319
-122.429774,37.63924707
-122.4313656,37.63956707
-122.4329656,37.63986859
-122.4345734,37.64015188
-122.4364583,37.64045978
-122.4380813,37.64070513
-122.4397219,37.64093546
-122.4416301,37.64118206
-122.4432716,37.64137665
-122.4449068,37.64155501
-122.4465697,37.6417211
-122.4483641,37.64188356
-122.450152,37.64202871
-122.4518405,37.64215094
-122.4535098,37.64225801
-122.455183,37.64235196
-122.4568598,37.64243303
-122.45854,37.64250145
-122.4605045,37.64256557
-122.4621566,37.64260691
-122.4641758,37.64264312
-122.4658695,37.64266223
-122.4675542,37.64267189
-122.4695487,37.64267223
-122.471251,37.64266372
-122.472956,37.64264764
-122.4749128,37.64262044
-122.4766233,37.64258944
-122.4783363,37.64258944
-122.4783363,37.642552
-122.4800757,37.64250777
-122.482056,37.64245021
-122.4837754,37.64239443
-122.4855073,37.64233324
-122.4872265,37.6422681
-122.4889442,37.64219944
-122.4906835,37.64212659
-122.4926575,37.64204069
-122.4943667,37.64196414
-122.4963567,37.64187323
-122.4980707,37.6417943
-122.5000526,37.64170372
-122.5020305,37.64170372
-122.5020305,37.64161516
-122.5036759,37.6415441
-122.5054128,37.64147276
-122.5071006,37.64140822
-122.5087983,37.64135037
-122.5107634,37.64129506
-122.5124462,37.64125937
-122.5141278,37.64123631
-122.5160884,37.64122776
-122.5177678,37.64123793
-122.5194462,37.64126757
-122.5210883,37.64131847
-122.5227749,37.64139837
-122.5244356,37.64150873
-122.5261053,37.64150873
-122.5261053,37.64164918
-122.5280493,37.64184877
-122.5297464,37.64205234
-122.5313824,37.64227118
-122.5330385,37.64251163
-122.5346925,37.64276722
-122.5363449,37.64303496
-122.5379965,37.64303496
-122.5379965,37.64331238
-122.5396477,37.64359741
-122.5415745,37.64393731
-122.5432267,37.64423355
-122.5451669,37.6445857
-122.5467751,37.6445857
-122.5467751,37.64488047
-122.5484762,37.64519472
-122.5501324,37.64550291
-122.5517896,37.64581345
-122.5534478,37.64612634
-122.5551185,37.64644379
-122.5570553,37.64681457
-122.5587164,37.64713492
-122.5603784,37.64745763
-122.5620412,37.64778267
-122.5637047,37.64778267
-122.5637047,37.64811004
-122.5653226,37.64843043
-122.5669988,37.64876436
-122.5689414,37.64915375
-122.5706068,37.64948947
-122.5722954,37.64948947
-122.5722954,37.64983153
-122.5739379,37.65016561
-122.5756036,37.65050535
-122.5772693,37.65084593
-122.579224,37.65084593
-122.579224,37.65124641
-122.5808895,37.65158806
-122.5825549,37.65192961
-122.5842203,37.65227077
-122.5858856,37.65261131
-122.5878286,37.65300744
-122.5895058,37.65300744
-122.5895058,37.6533479
-122.5911715,37.65368422
-122.5931152,37.65407399
-122.5947816,37.65440546
-122.5964485,37.65473418
-122.5984053,37.65511598
-122.6000618,37.65543524
-122.6017422,37.65575493
-122.6034118,37.65606806
-122.6050825,37.65637649
-122.6070329,37.65672985
-122.6087059,37.65702674
-122.6106128,37.65735765
-122.6123235,37.65764753
-122.6139774,37.65764753
-122.6139774,37.65792127
-122.6156559,37.65819236
-122.6176393,37.65850375
-122.6192975,37.65875655
-122.6212611,37.65904693
-122.6229457,37.65928826
-122.6246316,37.65952259
-122.6263306,37.65975147
-122.6283007,37.66000778
-122.6299906,37.66021992
-122.6316818,37.66042512
-122.6336563,37.66065578
-122.6353499,37.66084604
-122.6373271,37.66084604
-122.6373271,37.66105935
-122.6390347,37.661236
-122.6407315,37.66140462
-122.6424292,37.66140462
-122.6424292,37.66156647
-122.6443991,37.66174574
-122.6461104,37.66189407
-122.6478226,37.66203563
-122.6495236,37.66216953
-122.6514854,37.66231569
-122.6532116,37.662437
-122.6551986,37.662437
-122.6551986,37.66256829
-122.6569025,37.6626738
-122.6588909,37.66278878
-122.6605604,37.66287861
-122.6622657,37.66296414
-122.6639715,37.66304347
-122.6659621,37.6631283
-122.6679531,37.66320497
-122.6696836,37.6632651
-122.6713788,37.66331824
-122.673086,37.66336612
-122.675078,37.66341503
-122.6767854,37.66345124
-122.6784455,37.66348161
-122.6804851,37.66351271
-122.6821926,37.663534
-122.6841966,37.66355373
-122.6859041,37.66356657
-122.6876115,37.66357615
-122.6893189,37.66358317
-122.6910262,37.66358808
-122.693018,37.66359279
-122.6947253,37.66359696
-122.6964444,37.66360326
-122.6981516,37.66361269
-122.7001433,37.66363111
-122.7018503,37.66365703
-122.7035568,37.66369703
-122.7055468,37.66376856
-122.7072161,37.66384796
-122.7092039,37.66396604
-122.71093,37.66408939
-122.7126071,37.66422738
-122.7143061,37.66438453
-122.7160032,37.66455745
-122.7176984,37.66474423
-122.7196973,37.66497992
-122.7213771,37.66518876
-122.7230673,37.66540692
-122.7250378,37.66540692
-122.7250378,37.66566921
-122.7267494,37.66590226
-122.7284134,37.66613227
-122.7301005,37.66636797
-122.7320801,37.66664683
-122.733755,37.66688419
-122.7354531,37.66712595
-122.7371394,37.66736704
-122.7391065,37.66764959
-122.7407457,37.66788609
-122.74249,37.66813882
-122.7441757,37.6683841
-122.7458611,37.66863038
-122.7475464,37.66887765
-122.749489,37.66916394
-122.7511972,37.66941683
-122.7528819,37.66966726
-122.754812,37.66995544
-122.7565197,37.67021152
-122.7581803,37.67046156
-122.7601447,37.67075864
-122.7618282,37.67101434
-122.7635348,37.67127461
-122.7654749,37.67127461
-122.7654749,37.67157176
-122.7671693,37.67183239
-122.7688518,37.67209222
-122.7705456,37.67235484
-122.7722158,37.67261481
-122.7741777,37.67292148
-122.775859,37.6731854
-122.7778317,37.6734964
-122.7795124,37.67376246
-122.7811927,37.6740295
-122.7831528,37.67434228
-122.7848325,37.67461144
-122.7865119,37.67488159
-122.788471,37.675198
-122.7901615,37.67547217
-122.7918401,37.67574544
-122.7937982,37.6760655
-122.7954762,37.6763409
-122.7971541,37.6766173
-122.7988317,37.67689468
-122.800509,37.67717305
-122.802454,37.67749712
-122.8041076,37.67777373
-122.8057842,37.67805522
-122.80774,37.67838487
-122.8094395,37.67867246
-122.8111154,37.6789571
-122.8130588,37.67928845
-122.8147342,37.67957523
-122.8164095,37.679863
-122.8180845,37.68015176
