long,lat
-122.3588438,37.61192013
-122.3588438,37.61192012
-122.3588437,37.61192012
-122.3588437,37.61192011
-122.3588469,37.61192146
-122.358863,37.61192825
-122.3589005,37.61194403
-122.3589752,37.61197552
-122.3590712,37.612016
-122.3592003,37.61207038
-122.3593611,37.61213815
-122.3595503,37.61221785
-122.3598238,37.612333
-122.3601211,37.61245808
-122.3604747,37.61245808
-122.3604747,37.61260676
-122.3608921,37.61278213
-122.3614426,37.61278213
-122.3614426,37.61301324
-122.3620861,37.61328311
-122.3627945,37.61357987
-122.3634714,37.61386368
-122.3643677,37.61423901
-122.3651074,37.61454915
-122.3661678,37.61499323
-122.3670844,37.61537633
-122.3685811,37.61600034
-122.3695103,37.61600034
-122.3695103,37.61638669
-122.3707805,37.6169134
-122.3719682,37.61740428
-122.373409,37.61799736
-122.3747006,37.61852664
-122.3762033,37.61913916
-122.3776512,37.61972254
-122.3793121,37.62038788
-122.3807939,37.62098399
-122.3822636,37.62157777
-122.3838181,37.62220872
-122.3856109,37.62294024
-122.3877068,37.62380087
-122.3894928,37.62453888
-122.3910533,37.62518716
-122.393009,37.62600413
-122.3947767,37.6267468
-122.3962705,37.62737742
-122.3979882,37.62810568
-122.3994724,37.62873752
-122.4009135,37.62935311
-122.4024075,37.62999256
-122.4041003,37.63071596
-122.4058123,37.63144398
-122.4073114,37.63207061
-122.4087736,37.63266661
-122.4103173,37.63327453
-122.4125983,37.63412226
-122.4142324,37.6346856
-122.4161404,37.63529135
-122.4177624,37.63575984
-122.4193725,37.63618196
-122.4213549,37.63664331
-122.4230791,37.6369934
-122.4250969,37.6373446
-122.4267964,37.63759304
-122.4288743,37.63784034
-122.4308572,37.63802221
-122.4326914,37.63814702
-122.434385,37.63822859
-122.4362462,37.63828498
-122.4383503,37.63831426
-122.4401354,37.63831488
-122.4422619,37.63829133
-122.4440413,37.63825415
-122.4461625,37.63825415
-122.4461625,37.63819297
-122.4479729,37.63813151
-122.4500887,37.63805739
-122.4522081,37.63799087
-122.4542552,37.63799087
-122.4542552,37.63794249
-122.4564193,37.6379169
-122.4589029,37.63793022
-122.4606905,37.6379736
-122.4625537,37.6379736
-122.4625537,37.63805276
-122.4646051,37.63805276
-122.4646051,37.63818344
-122.4664526,37.63833771
-122.4685775,37.63854935
