long,lat
-122.8212411,37.68487893
-122.8232003,37.68519605
-122.824879,37.68547039
-122.8265688,37.68574899
-122.828526,37.68607474
-122.8302262,37.68636041
-122.8321587,37.68668811
-122.8338345,37.68697489
-122.8354631,37.68725594
-122.8374633,37.68760423
-122.8391489,37.68760423
-122.8391489,37.68790043
-122.8408222,37.68819692
-122.842495,37.68849573
-122.8444574,37.68884938
-122.8461173,37.68915112
-122.8477881,37.68945729
-122.84947,37.68976792
-122.8514179,37.69013076
-122.8530404,37.69043554
-122.8547551,37.69076011
-122.8564228,37.69107825
-122.8583677,37.69145229
-122.8603117,37.69145229
-122.8603117,37.69182942
-122.8619658,37.69215284
-122.8638851,37.69253101
-122.8655495,37.69286141
-122.8672132,37.69319395
-122.8688763,37.69352861
-122.8708274,37.69392406
-122.8724892,37.69426327
-122.8741503,37.69460452
-122.8760877,37.69500519
-122.8780242,37.6954085
-122.8796834,37.69575626
-122.8813421,37.69610587
-122.8830003,37.69645729
-122.8846694,37.69681292
-122.8866026,37.69681292
-122.8866026,37.69722712
-122.8882706,37.69758642
-122.8901911,37.69758642
-122.8901911,37.69800222
-122.8918465,37.69836242
-122.8935015,37.69836242
-122.8935015,37.69872408
-122.8953858,37.69913771
-122.8970973,37.69951511
-122.8987508,37.69988125
-122.9006794,37.70031016
-122.902332,37.70067931
-122.9039847,37.70104801
-122.905914,37.7014748
-122.9078108,37.70188751
-122.9094686,37.70224001
-122.9111292,37.70224001
-122.9111292,37.70258312
-122.9127931,37.70291481
-122.9147391,37.70328465
-122.9166907,37.70363306
-122.9183682,37.70391258
-122.9200734,37.70417645
-122.9220292,37.704453
-122.9237198,37.70466888
-122.9254139,37.70486348
-122.9271111,37.70503677
-122.9290945,37.70521244
-122.9308087,37.70534179
-122.9325128,37.70545074
-122.93423,37.70554183
-122.9359245,37.70554183
-122.9359245,37.70561459
-122.9376316,37.70567205
-122.9396236,37.70572098
-122.9413314,37.70574912
-122.9433357,37.70576809
-122.9450435,37.70577398
-122.9467512,37.70577199
-122.9484352,37.70576362
-122.9501665,37.70576362
-122.9501665,37.70574952
-122.951874,37.70573114
-122.9538185,37.70570582
-122.9555376,37.70568036
-122.9575294,37.70564804
-122.9592365,37.70561849
-122.9609436,37.70558769
-122.9629471,37.70555143
-122.9644883,37.70552461
-122.9663615,37.70549477
-122.968069,37.70547148
-122.9697765,37.70545325
-122.9714843,37.7054413
-122.9734769,37.70543686
-122.9751968,37.70544254
-122.9771777,37.70544254
-122.9771777,37.70546151
-122.9789095,37.7054902
-122.9806055,37.70553022
-122.9823131,37.70558316
-122.9840201,37.70564933
