long,lat
-122.359352,37.61213579
-122.3595345,37.61221267
-122.3597602,37.61221267
-122.3597602,37.61230765
-122.3599983,37.61240789
-122.3602797,37.61252628
-122.3608091,37.61274884
-122.3612362,37.61292844
-122.3617239,37.61313351
-122.3622724,37.61336395
-122.3629885,37.61366453
-122.3636718,37.61395105
-122.3645381,37.61395105
-122.3645381,37.61431385
-122.3654833,37.61470906
-122.366506,37.6151359
-122.3674432,37.61552632
-122.3684356,37.61593882
-122.369662,37.61644724
-122.3707788,37.61690887
-122.3721392,37.61746929
-122.3737798,37.61814212
-122.3752889,37.61875796
-122.3766369,37.61930354
-122.3785117,37.62005208
-122.3801824,37.62072027
-122.3816762,37.62132061
-122.3834496,37.62203708
-122.3852425,37.6227657
-122.3867846,37.62339598
-122.3883247,37.62339598
-122.3883247,37.62402878
-122.3903784,37.62487766
-122.3918995,37.6255101
-122.39341,37.62614117
-122.3951581,37.62687528
-122.3966449,37.62750233
-122.3981415,37.62813763
-122.3995917,37.62875517
-122.4013174,37.62875517
-122.4013174,37.62948786
-122.4030483,37.63021379
-122.4045221,37.63081705
-122.4065203,37.63160446
-122.4082915,37.63226598
-122.409829,37.63226598
-122.409829,37.6328082
-122.4113967,37.63332757
-122.4132383,37.63389204
-122.4151074,37.63441266
-122.4166854,37.63481061
-122.418373,37.63519394
-122.4200329,37.63552866
-122.4219551,37.63586494
-122.423932,37.63615547
-122.42564,37.63636399
-122.4276579,37.6365628
-122.4293748,37.63669509
-122.4311112,37.636798
-122.432878,37.63687538
-122.4346136,37.63692744
-122.4366823,37.63696199
-122.4384142,37.63697046
-122.4401736,37.63696214
-122.4422298,37.63693372
-122.4439952,37.63693372
-122.4439952,37.63689731
-122.4457634,37.63685562
-122.4478419,37.63680879
-122.449616,37.63677723
-122.451393,37.636759
-122.4534204,37.63676102
-122.455253,37.63678902
-122.4570382,37.63684433
-122.4591348,37.63694921
-122.4609214,37.63707608
-122.4626834,37.63723459
-122.4644958,37.63742541
-122.4662828,37.63763867
-122.4683662,37.63791643
-122.4701506,37.63817724
-122.4721937,37.63849993
-122.4739754,37.63880102
-122.4760523,37.63917378
-122.4778311,37.63951059
-122.4796089,37.63986148
-122.4814105,37.64023027
-122.4834707,37.64066619
-122.4852593,37.64105534
-122.4870235,37.64105534
-122.4870235,37.64144746
-122.489121,37.64144746
-122.489121,37.6419228
-122.4911686,37.64239498
-122.4932636,37.64239498
-122.4932636,37.64288608
-122.4950111,37.64330156
-122.4970378,37.64378997
-122.4991465,37.64430097
-122.5012024,37.64479798
-122.502962,37.64522042
-122.5047314,37.64564105
-122.5064745,37.64605004
-122.5084958,37.64651619
-122.5102843,37.64692032
-122.5120354,37.64730751
-122.5140773,37.64774746
-122.5158267,37.64811396
-122.5175759,37.64847052
-122.5196167,37.64887388
-122.5213301,37.64920198
-122.5233847,37.64958285
-122.5251246,37.64989482
-122.5271708,37.65024953
-122.5292197,37.65024953
-122.5292197,37.65059189
-122.531272,37.65092223
-122.5336342,37.65128755
-122.5356948,37.65159382
-122.5377597,37.65188985
-122.5395332,37.65213595
-122.5413101,37.65213595
-122.5413101,37.65237553
-122.5433873,37.65264739
-122.5454815,37.65291318
-122.5472696,37.65313395
-122.5490611,37.65334973
-122.5508684,37.65356216
-122.5529541,37.65380096
-122.5547559,37.65380096
-122.5547559,37.65400197
-122.5568745,37.6542322
-122.5586829,37.65442361
-122.5607962,37.65464147
-122.5626105,37.65482371
-122.5644274,37.65500218
-122.56655,37.65520592
-122.5683718,37.65537712
-122.5707658,37.65559758
-122.5725916,37.6557629
-122.575028,37.65598073
-122.5768563,37.65614313
-122.57899,37.6563326
-122.581124,37.65652317
-122.5829785,37.65669059
-122.5850992,37.65688516
-122.5872318,37.6570853
-122.5890587,37.65726124
-122.59091,37.65744455
-122.5930131,37.65765996
-122.5951522,37.657888
-122.5972763,37.65812453
-122.5993976,37.6583718
-122.6012262,37.65859442
