long,lat
-122.3594959,37.61219505
-122.3597494,37.61230173
-122.3600342,37.61242158
-122.3603807,37.61256737
-122.360854,37.61276632
-122.3613438,37.61297207
-122.3618931,37.61320264
-122.3627095,37.61354496
-122.3633857,37.61382822
-122.3641299,37.61413958
-122.3650298,37.61451559
-122.3659263,37.6148896
-122.3669946,37.6148896
-122.3669946,37.61533446
-122.3679738,37.61574165
-122.3689984,37.61616716
-122.3700818,37.61661604
-122.3712,37.61707806
-122.3724172,37.61757934
-122.3738626,37.61816967
-122.3751552,37.61869062
-122.376481,37.61922506
-122.3783241,37.61922506
-122.3783241,37.61997219
-122.3799561,37.62063798
-122.3813909,37.62122667
-122.3830629,37.62191678
-122.3844965,37.62191678
-122.3844965,37.62251214
-122.385906,37.62310066
-122.3875536,37.62379267
-122.3889638,37.62438839
-122.390383,37.62438839
-122.390383,37.62499101
-122.3920022,37.62568241
-122.3935981,37.62636744
-122.3949863,37.62696784
-122.3965754,37.62767099
-122.3979174,37.62827098
-122.3992987,37.62888975
-122.4006452,37.62949146
-122.4020343,37.62949146
-122.4020343,37.63010781
-122.4036405,37.6308113
-122.4052387,37.63149748
-122.4066552,37.63209137
-122.40828,37.63209137
-122.40828,37.63275325
-122.4097226,37.63332175
-122.4111585,37.6338684
-122.4128406,37.63448299
-122.4142957,37.63499127
-122.4157849,37.63548852
-122.4172671,37.63596006
-122.4187941,37.63642125
-122.4205253,37.63691398
-122.4223586,37.63740103
-122.4238851,37.63777961
-122.4257271,37.6382044
-122.4270365,37.6384854
-122.4288703,37.63885032
-122.4307168,37.6391847
-122.4323407,37.63945213
-122.4339504,37.63969329
-122.4358153,37.63994373
-122.4374628,37.64013992
-122.4390939,37.64031177
-122.4410039,37.64031177
-122.4410039,37.64048567
-122.4426464,37.64061244
-122.444282,37.64071853
-122.4462086,37.64081922
-122.4478523,37.64088505
-122.4497761,37.64093971
-122.4511725,37.64096535
-122.4531259,37.64098254
-122.4547816,37.6409814
-122.4564627,37.64096666
-122.458425,37.64093364
-122.460367,37.6408857
-122.4620439,37.64083315
-122.4637345,37.64077047
-122.4656843,37.64068721
-122.4676604,37.64059226
-122.4693464,37.64050342
-122.4710112,37.64040966
-122.4727018,37.64030963
-122.4746889,37.64018781
-122.4763377,37.64008385
-122.4780952,37.63997125
-122.4800804,37.63984407
-122.4817607,37.63984407
-122.4817607,37.63973791
-122.4840587,37.63959863
-122.4857533,37.63950243
-122.4874596,37.6394138
-122.4891653,37.6394138
-122.4891653,37.63933646
-122.4914496,37.6392547
-122.4931401,37.6392547
-122.4931401,37.63921286
-122.4948517,37.63918931
-122.4965369,37.63918811
-122.4982309,37.63921101
-122.5001906,37.63927017
-122.5018399,37.63927017
-122.5018399,37.63935144
