long,lat
-122.3591159,37.61203464
-122.3591159,37.61203462
-122.3591223,37.61203733
-122.3591441,37.6120465
-122.3591889,37.6120654
-122.3592623,37.61209633
-122.3593794,37.61214566
-122.3595461,37.6122159
-122.3597157,37.6122159
-122.3597157,37.61228737
-122.3599266,37.61237615
-122.3601705,37.61247886
-122.3604626,37.61260177
-122.360873,37.61277436
-122.3612885,37.61294902
-122.3617642,37.613149
-122.3623045,37.61337591
-122.3630069,37.61367059
-122.3636688,37.61367059
-122.3636688,37.61394795
-122.3643994,37.61425368
-122.3653195,37.61463819
-122.3661457,37.61498295
-122.367214,37.61542792
-122.3681845,37.61583134
-122.3692242,37.61626254
-122.3704887,37.61678561
-122.3716134,37.61724946
-122.372814,37.61724946
-122.372814,37.61774301
-122.3742698,37.61833909
-122.375572,37.61886989
-122.3769237,37.61941817
-122.3785624,37.62007856
-122.3800195,37.62065962
-122.3815189,37.62125771
-122.3833121,37.62197577
-122.3848778,37.62260537
-122.3867358,37.62335593
-122.3883253,37.62400108
-122.3901755,37.62475574
-122.3917402,37.62475574
-122.3917402,37.62539701
-122.3933133,37.62604464
-122.3948177,37.62666661
-122.3966568,37.62743036
-122.3981724,37.6280624
-122.3998858,37.62877957
-122.4014233,37.62942549
-122.4029149,37.63005199
-122.4046525,37.63078178
-122.4061143,37.63139457
-122.407614,37.63202067
-122.409379,37.63274678
-122.4109103,37.63336077
-122.4124628,37.63396341
-122.4140397,37.63455053
-122.4156665,37.63512469
-122.4175645,37.63574718
-122.4192343,37.63624688
-122.4209349,37.63670519
-122.4226651,37.63711607
-122.4247186,37.63752896
-122.4265297,37.63782535
-122.4286133,37.63808926
-122.4304493,37.63825636
-122.4322827,37.63836566
-122.4344292,37.6384262
-122.4362722,37.63842654
-122.438065,37.6383876
-122.4402674,37.638296
-122.4420731,37.63819504
-122.4439684,37.63807268
-122.4461206,37.63792212
-122.4479665,37.63778989
-122.4498144,37.63765961
-122.4519476,37.63751662
-122.4538265,37.63740101
-122.4559658,37.63728939
-122.4578114,37.63721642
-122.4596721,37.63716964
-122.4618453,37.63715536
-122.4637093,37.63718293
-122.4658838,37.63726753
-122.4677589,37.63739022
-122.4696175,37.63756078
-122.4717916,37.63782579
-122.4736227,37.63810586
-122.4754568,37.63843927
-122.4773047,37.63882877
-122.4790923,37.63925195
-122.4811849,37.63979297
-122.4830065,37.63979297
-122.4830065,37.6402966
-122.4847991,37.64081215
-122.48689,37.64081215
-122.48689,37.64142646
-122.4886858,37.64195553
-122.4907897,37.6425653
-122.4926031,37.64307582
-122.4947443,37.64365745
-122.4965798,37.6441362
-122.4984252,37.64459904
-122.50028,37.64504496
-122.5024041,37.64552911
-122.5046436,37.64600848
-122.506513,37.64638393
-122.5083744,37.6467355
-122.5105814,37.64712392
-122.5124757,37.64743336
-122.5150033,37.64781318
-122.5175707,37.64816264
-122.5197552,37.64843344
-122.5219639,37.64868508
-122.5238549,37.64888482
-122.5267,37.64916216
-122.5285713,37.64933234
-122.5307914,37.64952454
-122.5329672,37.64970546
-122.5351512,37.64988205
-122.5376417,37.65008024
-122.5395061,37.65022831
-122.5419877,37.65042728
-122.5441559,37.65060494
-122.546386,37.65079324
-122.5484981,37.65097866
-122.5506602,37.65097866
-122.5506602,37.65117752
-122.5534382,37.65144975
-122.5552895,37.65164354
-122.5571404,37.65184857
-122.559261,37.65184857
-122.559261,37.65209885
-122.561433,37.65237371
-122.5632712,37.65262181
-122.5654312,37.65293224
-122.5672833,37.65321495
-122.5694708,37.65356829
-122.5713123,37.65388017
-122.5734777,37.6542619
-122.575336,37.65460062
-122.5778305,37.65506872
-122.5799929,37.65548553
-122.5818866,37.65585729
-122.5840564,37.65628944
-122.5862436,37.65672922
-122.5883829,37.65716154
-122.5906305,37.65761632
-122.592515,37.65799796
-122.5947157,37.65844398
-122.5966035,37.65882607
-122.598453,37.65919915
-122.6003948,37.65958889
-122.6025992,37.66002795
