long,lat
-122.359125,37.61203828
-122.3591251,37.61203836
-122.3591345,37.6120423
-122.3591661,37.61205576
-122.3592227,37.61207976
-122.3593273,37.61212356
-122.3594889,37.61219054
-122.3596855,37.61227083
-122.3599912,37.61227083
-122.3599912,37.61239331
-122.3603122,37.61251898
-122.3607913,37.61270167
-122.3613357,37.61290293
-122.361986,37.6131362
-122.3627212,37.61339296
-122.3634308,37.6136357
-122.3643326,37.61393899
-122.365149,37.61421028
-122.3661935,37.61455514
-122.3671572,37.61487216
-122.3685163,37.61531917
-122.3697902,37.6157387
-122.370922,37.6161117
-122.3723138,37.61657025
-122.3735774,37.61698611
-122.375086,37.61747764
-122.37667,37.61798689
-122.3780734,37.61843987
-122.3797542,37.61898571
-122.3814803,37.61955028
-122.3831659,37.62010566
-122.3847145,37.62061954
-122.3864601,37.62120307
-122.3881986,37.62178865
-122.3896806,37.6222913
-122.3913982,37.62287773
-122.3930712,37.62345302
-122.39478,37.62404487
-122.3961977,37.62453584
-122.3978699,37.62511389
-122.3993043,37.62560634
-122.4009832,37.62617367
-122.4024287,37.62665109
-122.4041342,37.62719751
-122.4058415,37.62772324
-122.4073159,37.62815825
-122.4090495,37.62864704
-122.4105684,37.62905358
-122.4123098,37.62949403
-122.4140878,37.62991508
-122.4156347,37.63025801
-122.4174406,37.63063127
-122.4192604,37.6309789
-122.4213561,37.63134519
-122.4234674,37.63134519
-122.4234674,37.63167964
-122.4253263,37.63194721
-122.4277417,37.63226049
-122.4296216,37.63248019
-122.4317793,37.63270921
-122.4336746,37.63289214
-122.4358482,37.63308309
-122.437722,37.63323308
-122.4396352,37.63337368
-122.4417818,37.63337368
-122.4417818,37.63351819
-122.4437506,37.63363998
-122.4462639,37.63363998
-122.4462639,37.63378292
-122.4481736,37.63388389
-122.4506642,37.6340079
-122.4526288,37.63410111
-122.4548407,37.63420283
-122.4567786,37.63429049
-122.4590111,37.6343915
-122.4609801,37.63448209
-122.4632216,37.63458875
-122.4651867,37.6346869
-122.4674369,37.63480642
-122.4694096,37.63491895
-122.4716799,37.63505909
-122.4739426,37.63521143
-122.4759257,37.63535612
-122.4781957,37.63535612
-122.4781957,37.63553513
-122.4801613,37.63570191
-122.482177,37.63588425
-122.4841356,37.63588425
-122.4841356,37.63607218
-122.4867249,37.63633643
-122.4886961,37.63654907
-122.4906892,37.63677349
-122.4929627,37.6370403
-122.4949587,37.63728343
-122.4969608,37.63753519
-122.499706,37.63789258
-122.5019959,37.63820091
-122.503673,37.63820091
-122.503673,37.63843239
-122.5053457,37.63866794
-122.5072572,37.63894266
-122.5097977,37.63931651
-122.5120071,37.63964936
-122.5136482,37.639901
-122.5153088,37.6401592
-122.517503,37.64050545
-122.5194305,37.64081392
-122.521344,37.64112356
-122.5235286,37.64148049
-122.5254391,37.6417949
-122.5273496,37.64211065
-122.5294999,37.64246673
-122.5311395,37.64273809
-122.5328151,37.64301466
-122.5346986,37.64332396
-122.5366197,37.64363696
-122.5382694,37.64390314
-122.5401979,37.64421057
-122.541866,37.64447267
-122.5438029,37.64477198
-122.5457443,37.64506596
-122.5474121,37.64531325
-122.5493736,37.6455975
-122.5510369,37.6458327
-122.5530068,37.64610414
-122.5549695,37.64636689
-122.5566668,37.64658797
-122.5586253,37.64683614
-122.560317,37.64704471
-122.5623056,37.64728323
-122.5642736,37.64751241
-122.5662679,37.64773785
-122.5679691,37.64792488
-122.5696716,37.6481073
-122.5719435,37.64834343
-122.5736485,37.64851525
-122.5749752,37.64864578
-122.5773095,37.64886887
-122.5793244,37.64905484
-122.5812921,37.64923081
-122.5830229,37.64938121
-122.5849905,37.64954757
-122.5867327,37.64969107
-122.5886997,37.64984924
-122.5906897,37.65000565
-122.5923948,37.65000565
-122.5923948,37.65013725
-122.5943834,37.65028847
-122.5966549,37.65045914
-122.5983578,37.65058624
-122.6003083,37.6507316
-122.6023407,37.65088358
-122.6040534,37.65101265
-122.6060252,37.65116308
-122.608008,37.65131705
-122.6097069,37.65145169
-122.6116884,37.65161251
-122.6133508,37.65175106
-122.615378,37.65192508
-122.6170512,37.65207328
-122.6190535,37.65225659
-122.6210317,37.65244444
-122.6227266,37.65261102
-122.6246681,37.65280834
-122.6263619,37.65298626
-122.6283374,37.6532005
-122.63003,37.65338976
-122.6320041,37.65361696
-122.6339775,37.65385084
