long,lat
-122.3593458,37.61213136
-122.3594748,37.61218571
-122.359665,37.61226586
-122.3598624,37.612349
-122.3600922,37.61244568
-122.3604124,37.61258035
-122.3607394,37.61271775
-122.361123,37.61287883
-122.3615663,37.61287883
-122.3615663,37.61306488
-122.3621608,37.61331414
-122.3627199,37.61354834
-122.3633782,37.61382379
-122.3640756,37.6141153
-122.3649643,37.61448642
-122.3657892,37.61483055
-122.3666716,37.61519811
-122.3677726,37.6156558
-122.3687765,37.61607223
-122.3698425,37.61651342
-122.3711457,37.61705121
-122.3723199,37.61753418
-122.3735458,37.61803676
-122.3750405,37.61864692
-122.3763759,37.61918947
-122.3777608,37.61974884
-122.3791646,37.62030996
-122.3806408,37.62090021
-122.3821528,37.621507
-122.3839514,37.62223199
-122.3855122,37.622864
-122.3870908,37.62350619
-122.3889169,37.62350619
-122.3889169,37.62425285
-122.3907303,37.62499835
-122.3922695,37.62563433
-122.3937927,37.62563433
-122.3937927,37.62626652
-122.3952996,37.6268946
-122.3970381,37.62762247
-122.3985134,37.62824267
-122.3999885,37.62886498
-122.4014462,37.62948195
-122.4031402,37.63020239
-122.4048346,37.63092545
-122.4062942,37.63154761
-122.4080092,37.63227616
-122.4094611,37.63288966
-122.4110024,37.6335309
-122.4125232,37.6335309
-122.4125232,37.63414788
-122.414068,37.63475388
-122.4158823,37.63475388
-122.4158823,37.63543202
-122.4175099,37.63600318
-122.4194216,37.63662114
-122.4213403,37.63717684
-122.4230472,37.63761268
-122.4247821,37.63799648
-122.4268374,37.63837235
-122.4289447,37.63867014
-122.4307206,37.63885494
-122.4325437,37.63898536
-122.4346631,37.63906703
-122.4364821,37.63908268
-122.4389327,37.63903451
-122.4404477,37.63897106
-122.4425423,37.6388495
-122.4446742,37.6386973
-122.4464906,37.63855259
-122.4486105,37.63837364
-122.4504289,37.63821687
-122.4525526,37.63803657
-122.4543753,37.63803657
-122.4543753,37.63788997
-122.456188,37.63775773
-122.4583466,37.6376259
-122.4601529,37.63754358
