long,lat
-122.3593827,37.61214697
-122.3595711,37.61222631
-122.3597947,37.61232052
-122.3601326,37.61232052
-122.3601326,37.61246277
-122.3604826,37.61261003
-122.3609025,37.61278662
-122.3614676,37.6130241
-122.3620184,37.61325537
-122.3627373,37.61355694
-122.3634179,37.61384213
-122.3642857,37.6142053
-122.3651032,37.61454695
-122.3661091,37.61496666
-122.3670359,37.61535268
-122.3681853,37.61583043
-122.3692129,37.61625658
-122.3705172,37.61625658
-122.3705172,37.61679598
-122.3716627,37.61726822
-122.3730796,37.6178499
-122.3743415,37.61836177
-122.3758733,37.61897776
-122.3772285,37.61952493
-122.3788487,37.62018257
-122.3800255,37.62066268
-122.3816604,37.62133319
-122.3830947,37.62192491
-122.3845292,37.62252002
-122.3861968,37.62321597
-122.3876171,37.62381226
-122.3890471,37.62441581
-122.3904276,37.62500145
-122.3918263,37.62559784
-122.3934337,37.62628679
-122.3948047,37.62687712
-122.3961739,37.62746903
-122.3977714,37.6281617
-122.3991438,37.62875396
-122.4005212,37.62934241
-122.4019152,37.62992834
-122.403541,37.63059647
-122.4049457,37.6311574
-122.4065997,37.63179536
-122.4080217,37.63232244
-122.4094775,37.63284039
-122.4109477,37.63334012
-122.4126696,37.63389418
-122.4141198,37.63433384
-122.4156678,37.63477606
-122.417188,37.63477606
-122.417188,37.63518302
-122.4189783,37.63562806
-122.4205266,37.63598382
-122.4223148,37.63636331
-122.4238866,37.63666966
-122.4254684,37.6369522
-122.4273258,37.63725218
-122.4291945,37.63752078
-122.4308044,37.63772645
-122.4324323,37.63791128
-122.434326,37.63809837
-122.435955,37.63823647
-122.4378842,37.6383739
-122.4395003,37.63846816
-122.44144,37.63855754
-122.4430638,37.63861346
-122.444725,37.63865371
-122.4466532,37.63868005
-122.4483087,37.63868608
-122.4502431,37.63867483
-122.4519035,37.63865033
-122.4535659,37.63861287
-122.4552418,37.63856276
-122.4569081,37.63850138
-122.4588543,37.63841606
-122.4605245,37.63833197
-122.4624753,37.63822202
-122.4641495,37.6381184
-122.4658256,37.63800723
-122.4677486,37.63787213
-122.4694292,37.63774933
-122.4714046,37.63759982
-122.4730792,37.63747338
-122.4750742,37.6373278
-122.476368,37.63723886
-122.4784432,37.63710962
-122.4804541,37.63700489
-122.48215,37.63693383
-122.4838609,37.63688139
-122.4855735,37.63685043
