long,lat
-122.3614832,37.61299993
-122.3620305,37.61320533
-122.3627468,37.61346429
-122.3634275,37.61370701
-122.3641678,37.61397105
-122.3651045,37.61430745
-122.3659683,37.61462095
-122.366887,37.61495756
-122.3678721,37.61532158
-122.3690346,37.61575473
-122.3701443,37.61617125
-122.3714644,37.61666998
-122.372613,37.61710635
-122.3740842,37.61766785
-122.3753772,37.61815948
-122.3769351,37.61815948
-122.3769351,37.61874552
-122.3783144,37.61874552
-122.3783144,37.61926599
-122.3799647,37.61989202
-122.3813959,37.62043794
-122.3828632,37.62100065
-122.3843285,37.62156575
-122.386009,37.62221772
-122.3874918,37.62221772
-122.3874918,37.62279644
-122.389168,37.62345461
-122.390851,37.62345461
-122.390851,37.62411955
-122.392302,37.62469611
-122.3937028,37.62525555
-122.3951427,37.62583328
-122.3965265,37.62639175
-122.3981568,37.62706285
-122.3995542,37.62764281
-122.4009724,37.62823329
-122.4025495,37.62888945
-122.4039953,37.62948797
-122.4054175,37.63007151
-122.4070743,37.63074184
-122.408464,37.63129384
-122.4099434,37.63186902
-122.4116367,37.63250935
-122.4131008,37.63304579
-122.4145772,37.63356929
-122.4160764,37.63408199
-122.4175779,37.63457559
-122.4193244,37.63512399
-122.420874,37.63558709
-122.4224146,37.63602538
-122.423967,37.63644466
-122.4257598,37.63690109
-122.427336,37.63727805
-122.4289225,37.63763475
-122.4307858,37.63802509
-122.4323928,37.63833746
-122.4340085,37.63862936
-122.4359035,37.63894415
-122.4378201,37.63923311
-122.4394606,37.63945766
-122.4413825,37.63969483
-122.4430362,37.63987727
-122.4447183,37.64004301
-122.4466371,37.64020845
-122.4485969,37.64035241
-122.4502713,37.64045619
-122.4519497,37.64054312
-122.4539123,37.64062395
-122.4555981,37.64067628
-122.4572872,37.64067628
-122.4572872,37.64071425
-122.4589792,37.640739
-122.4609684,37.64075248
-122.4626662,37.64075122
-122.4643667,37.64073934
-122.4663539,37.6407131
-122.4683445,37.64067494
-122.4700534,37.64063358
-122.4720145,37.64057751
-122.4737288,37.64052252
-122.4757321,37.64045218
-122.477452,37.64038766
-122.4791747,37.64032075
-122.481224,37.64023951
-122.4832051,37.640162
-122.4852374,37.64008499
-122.4872715,37.64001349
-122.4889929,37.63995958
-122.4910142,37.63990787
-122.4930333,37.63987126
-122.4947613,37.63985435
-122.4970725,37.63985638
-122.4987927,37.63988208
-122.5004615,37.63988208
-122.5004615,37.63992738
-122.5022208,37.63999979
-122.504164,37.64011151
-122.5059121,37.64023952
-122.5076198,37.64023952
-122.5076198,37.64038667
-122.5095916,37.64058144
-122.5109955,37.64073439
-122.5129554,37.64096502
-122.5146308,37.64117585
-122.5165808,37.6414351
-122.5185268,37.64170687
-122.5201576,37.64194352
-122.5221216,37.6422382
-122.5237608,37.64249152
-122.5257106,37.64249152
-122.5257106,37.64280085
-122.5276367,37.64311433
-122.5292975,37.64339051
-122.5312699,37.64372523
-122.532908,37.64400919
-122.5345698,37.64430241
-122.5362552,37.64460508
-122.5378951,37.64490454
-122.5398591,37.64526954
-122.5415003,37.64557971
-122.5431768,37.64590129
-122.5448422,37.64622541
-122.5467858,37.64660942
-122.5484522,37.64694352
-122.5503969,37.64733899
-122.5520642,37.64768279
-122.5537434,37.64803343
-122.5554114,37.64838607
-122.5576358,37.64886309
-122.5593042,37.64922597
-122.5609262,37.64958297
-122.5629188,37.65002719
-122.5629188,37.65002719
