long,lat
-122.3593782,37.61214491
-122.3595748,37.61222768
-122.3598018,37.6123232
-122.3601429,37.61246665
-122.3605175,37.61262408
-122.3609459,37.61280403
-122.3614406,37.61301168
-122.3620922,37.613285
-122.3628177,37.61358893
-122.3635216,37.61388349
-122.3644065,37.61425328
-122.3652216,37.61425328
-122.3652216,37.61459343
-122.3662504,37.61502218
-122.3671789,37.61540853
-122.3681886,37.61540853
-122.3681886,37.61582789
-122.3694181,37.61633738
-122.3707263,37.61687809
-122.3718716,37.61734967
-122.3731014,37.61784999
-122.374609,37.61845395
-122.3759167,37.6189761
-122.3775097,37.61961566
-122.378926,37.62018758
-122.3803239,37.62075516
-122.3819928,37.62143695
-122.3834378,37.62203103
-122.3848709,37.62262371
-122.3865154,37.62330802
-122.3879525,37.62390969
-122.3893603,37.62450238
-122.3909897,37.62519234
-122.3923848,37.62578644
-122.3937649,37.62637649
-122.3951037,37.626953
-122.3967427,37.62767172
-122.398115,37.62827714
-122.3994898,37.62888333
-122.4010987,37.62958873
-122.4027049,37.63028453
-122.4043108,37.63096761
-122.4057133,37.63155091
-122.407126,37.63212363
-122.4087881,37.63277631
-122.4102258,37.63332077
-122.4119189,37.63393662
-122.4134145,37.63445693
-122.4148719,37.63494201
-122.4166021,37.63548924
-122.4181182,37.63594308
-122.4199013,37.63644607
-122.4214231,37.63684921
-122.4229781,37.63723648
-122.4247939,37.63723648
-122.4247939,37.63765765
-122.4263619,37.63799485
-122.4279399,37.63831043
-122.4297927,37.63865103
-122.4313902,37.63891937
-122.4332196,37.63919865
-122.4348901,37.63942832
-122.4365116,37.63962878
-122.4386834,37.63986379
-122.440592,37.64003984
-122.4422335,37.64003984
-122.4422335,37.64016931
-122.4438796,37.64027951
-122.4457711,37.6403828
-122.4474373,37.64045397
-122.4490841,37.64050683
-122.4510227,37.64054844
-122.4526875,37.64054844
-122.4526875,37.64056765
-122.454633,37.64057225
-122.4563033,37.6405624
-122.4579876,37.64054017
-122.459942,37.64050058
-122.4621793,37.64043877
-122.4638598,37.64038193
-122.4658231,37.64030532
-122.4677894,37.64030532
-122.4677894,37.6402194
-122.4697706,37.64012485
-122.4717432,37.64002475
-122.4734368,37.63993555
-122.4751329,37.63984442
-122.4771153,37.63973805
-122.4791017,37.63963358
-122.4811038,37.63953302
-122.482812,37.63945287
-122.4845216,37.63938036
-122.4862316,37.63931759
-122.4885106,37.63925572
-122.4901945,37.6392278
-122.4919235,37.63921725
-122.4941569,37.63921725
-122.4941569,37.63923484
-122.4961364,37.63928646
-122.4981335,37.63928646
-122.4981335,37.63937479
-122.5000772,37.63949199
-122.5020365,37.63963804
-122.5037214,37.63978303
-122.5059442,37.63999809
-122.5078819,37.64020502
-122.509538,37.64039464
-122.5111901,37.64059439
-122.5131361,37.64059439
-122.5131361,37.64084204
-122.5147128,37.64084204
-122.5147128,37.64105164
-122.5166862,37.64105164
-122.5166862,37.6413243
-122.5183266,37.6413243
-122.5183266,37.64155905
-122.5199657,37.64180042
-122.5218769,37.64208994
-122.5235146,37.64234459
-122.5251068,37.64259767
-122.5270746,37.64291763
-122.5287132,37.64318988
-122.5303525,37.64346735
-122.5322433,37.64379357
-122.5339075,37.64379357
-122.5339075,37.64408599
-122.5355499,37.64437937
-122.5374674,37.64472777
-122.5393519,37.64507635
-122.5412717,37.64507635
-122.5412717,37.64543807
-122.5431927,37.64580648
-122.5451145,37.64618151
-122.5470374,37.6465631
-122.5489611,37.64695124
-122.550897,37.64734821
-122.552822,37.64774923
-122.5544724,37.64809795
-122.5566733,37.64856964
-122.5583241,37.64892787
-122.559975,37.64928932
-122.5619126,37.64971686
-122.5635637,37.65008333
-122.5652149,37.65008333
-122.5652149,37.65045113
-122.5671414,37.65088105
-122.5688044,37.65125205
-122.5707201,37.65167823
-122.5723609,37.65204181
-122.5740365,37.65241094
-122.5759423,37.65282707
-122.5776194,37.65318904
-122.5795504,37.65359972
-122.5814829,37.65400292
-122.5834173,37.65439731
-122.5853423,37.65477928
-122.5872581,37.65514774
-122.588922,37.65545739
-122.590588,37.6557571
-122.5928125,37.65614032
-122.5944834,37.65641489
-122.596168,37.65667986
-122.598402,37.6570125
-122.598402,37.6570125
